id	title	author	authorYearOfBirth	authorYearOfDeath	publishedYear	tokensCount
openBook1166	Σε διαδικασία εξομάλυνσης	Λεωνίδας Χ. Μπόμπας			2018	3868.0
openBook1167	Σύνταγμα της Ελλάδας				2013	26386.0
openBook1168	Οι Σωματοφύλακες των δοντιών	Δήμητρα Δημητριάδη			2016	620.0
openBook1169	Το ταξίδι του Γομφούλη	Σταύρος Παρασύρης			2016	787.0
openBook1170	Ο Χάϊντεγγερ στο Κατάκωλο	Βασίλης Λαλιώτης			2014	813.0
openBook1172	Θέσεις για τη φιλοσοφία της Ιστορίας	Walter Benjamin (1892-1940)			2004	2923.0
openBook1174	Παραμύθι χωρίς σύνορα				2010	6419.0
openBook1175	Φιλί στον κοχλία				2016	504.0
openBook1176	Το Μοντέρνο στην Ποίηση				2009	15733.0
openBook1177	Καλλιτέχνες και λογοτέχνες στα αναγνωστικά (1860-1960)				2010	734.0
openBook1178	Το παραμύθι και η Δημιουργική Γραφή στο σχολείο	Δήμος Βελέντζας			2015	2909.0
openBook1179	Το εγχειρίδιο του Αυτοεκδότη	Δήμος Βελέντζας			2015	2651.0
openBook1180	Έρωτας μικρού μήκους	Γιώργος Χαντζής			2016	1255.0
openBook1181	Κιμονό	Γιάννης Μισουρίδης			2016	1982.0
openBook1182	Χτίζοντας ένα νέο συνεταιριστικό κίνημα				2013	3835.0
openBook1183	Κατευθυντήριες Οδηγίες για τις Κυβερνητικές Βιβλιοθήκες				2016	17371.0
openBook1184	Ενσωμάτωση του λογότυπου Πληροφοριακής Παιδείας				2009	10586.0
openBook1190	Ο Ύμνος εις την Ελευθερίαν	Διονύσιος Σολωμός			1999	0.0
openBook1191	Η Πρωταπριλιά στην ελληνική δημοσιογραφία	Μπάμπης Άννινος			2013	1053.0
openBook1192	Οι κουρσάροι	Φρίντριχ Ένγκελς (Friedrich Engels, 1820-1895)			2013	5573.0
openBook1193	Giacomo Puccini – Όπερες	Αλεξάνδρα Μπλάνα			2007	13728.0
openBook1194	Giacomo Puccini (1858-1924)	Αλεξάνδρα Μπλάνα			2008	13820.0
openBook1195	Sir Arthur Ignatius Conan Doyle (1859-1930)	Αλεξάνδρα Μπλάνα			2008	25839.0
openBook1196	Τερατούργημα	Γιώργος Μπλάνας			2007	1106.0
openBook1197	Επεισόδιο – Ένα πολιτικό ποίημα	Γιώργος Μπλάνας			2010	3923.0
openBook1198	Η Απάντησή του	Γιώργος Μπλάνας			2010	7150.0
openBook1199	Η Ζωή Κολυμπά Σαν Φάλαινα Ανύποπτη Πριν Τη Σφαγή	Γιώργος Μπλάνας			2010	911.0
openBook1200	Η Αναπόφευκτη Ανθηρότητά σου	Γιώργος Μπλάνας			2010	942.0
openBook1201	Νύχτα	Γιώργος Μπλάνας			2010	1511.0
openBook1202	Το Αρχείο του Σέρλοκ Χολμς	Άρθουρ Κόναν Ντόυλ (Arthur Conan Doyle, 1859-1930)			2012	57453.0
openBook1203	Σέρλοκ Χολμς – Η Στερνή του Υπόκλιση	Άρθουρ Κόναν Ντόυλ (Arthur Conan Doyle, 1859-1930)			2003	48339.0
openBook1204	Σέρλοκ Χολμς – Η Κοιλάδα του Φόβου	Άρθουρ Κόναν Ντόυλ (Arthur Conan Doyle, 1859-1930)			2011	39301.0
openBook1205	Σέρλοκ Χολμς – Το Κυνηγόσκυλο των Μπάσκερβιλ	Άρθουρ Κόναν Ντόυλ (Arthur Conan Doyle, 1859-1930)			2011	39662.0
openBook1206	Τα Απομνημονεύματα του Σέρλοκ Χολμς	Άρθουρ Κόναν Ντόυλ (Arthur Conan Doyle, 1859-1930)			2008	59838.0
openBook1207	Σέρλοκ Χολμς – Το Σημάδι των Τεσσάρων	Άρθουρ Κόναν Ντόυλ (Arthur Conan Doyle, 1859-1930)			2005	29491.0
openBook1208	Σέρλοκ Χολμς – Σπουδή στο Άλικο	Άρθουρ Κόναν Ντόυλ (Arthur Conan Doyle, 1859-1930)			2005	29969.0
openBook1209	Δύο Ύμνοι	Ρωμανός ο Μελωδός (~490~556)			2013	5827.0
openBook1210	Ο Ακανθούλης	Βούλα Παπαγιάννη			2004	1360.0
openBook1216	Δικό μου, Δικό μου	Χάρης Γαντζούδης			2013	379.0
openBook1217	Η Χρυσόκαρδη Ξανθομαλλούσα	Μαρούλλα Πανάγου			2016	1283.0
openBook1218	Το ψαράκι που ήθελε να πετάξει				2014	1139.0
openBook1219	Ο Πιπ πάει Σχολείο!	Αθηνά Ασαριώτη			2016	488.0
openBook1220	Γίνε Ήρωας – Βιβλίο με παιχνίδια				2016	1008.0
openBook1221	Ευλύγιστες Μελαγχολίες	Ντέμης Κωνσταντινίδης			2019	1829.0
openBook1222	Το ημερολόγιο της Αντίστασης	Subcomandante Marcos			2003	0.0
openBook1223	Χαοτικά μανιφέστα	Feral Faun			1995	1.0
openBook1224	Οδηγίες για ν’ αλλάξεις τον κόσμο	Subcomandante Marcos			1996	146.0
openBook1225	Μην της το πεις	Γιάννης Αντάμης			2017	6326.0
openBook1226	Σχεδόν αυθεντικοί	Γιάννης Αντάμης			2017	4252.0
openBook1227	Ο ψυχοναύτης	Γιάννης Αντάμης			2017	4211.0
openBook1228	Κοινοποιήματα	Γιάννης Αντάμης			2016	8289.0
openBook1229	ιφ	Γιάννης Αντάμης			2016	7310.0
openBook1230	Ο ΙΧ άνθρωπος και οι υποθαλάσσιες αρτηρίες του	Κώστας Δημητρίου			2012	6491.0
openBook1231	Η μηχανή της σάρκας				2006	25838.0
openBook1232	Περί κενών δαιμονίων				2008	31601.0
openBook1233	Καταπονημένες δυνάμεις				2010	57441.0
openBook1234	Κείμενα για την εργασία και την κρίση				2010	26438.0
openBook1235	Ο Κάλιμπαν και η μάγισσα	Silvia Federici			2011	94119.0
openBook1236	Κοινά, περιφράξεις και κρίσεις	Massimo de Angelis			2013	28765.0
openBook1242	Γράμμα στα παιδιά μου και στα παιδιά του κόσμου που έρχεται	Raoul Vaneigem			2013	15556.0
openBook1243	Ιστορίες για τους ανθρώπους του καλαμποκιού	Εξεγερμένος υποδιοικητής Μάρκος			2009	34835.0
openBook1244	Ιχνηλατώντας τους δύο δρόμους προς το μέλλον	Γιώργος Π. Τριανταφυλλόπουλος			2015	23490.0
openBook1245	Οιμωγές	Βάιος Νικιώτης			2013	702.0
openBook1246	Τιττυβισμοί	Βασίλης Λαλιώτης			2013	298.0
openBook1247	Μονόλογοι				2017	38670.0
openBook1248	Το Εικοσιένα στη νεοελληνική πεζογραφία (Σολωμός και Μακρυγιάννης)	Στρατής Τσίρκας			2011	9127.0
openBook1249	Ιογενής πνευμονία	Ζήσιμος Λορεντζάτος			2016	30414.0
openBook1250	Γεώργιος Βιζυηνός	Κωστής Παλαμάς			2013	7782.0
openBook1251	Ο Σαίξπηρ πάλι	Κ. Θ. Δημαράς			2014	14009.0
openBook1252	Κάρολος Δίκενς	Α.Κ.			2012	13078.0
openBook1253	Τρεις μύθοι	Κωνσταντίνος Δαπόντες (Καισάριος)			2004	5431.0
openBook1254	Μονόλογοι απ΄ τη Γάζα – Μαθητές-µαθήτριες γράφουν για τη ζωή τους				2010	11261.0
openBook1255	Όλα όσα θέλατε να μάθετε για τις ελληνογερμανικές σχέσεις στην κρίση, αλλά δεν τολμάνε να σας πουν	Stephan Kaufmann			2012	8212.0
openBook1256	Η Χρυσή Αυγή μπροστά στη δικαιοσύνη	Δημήτρης Ψαρράς			2015	15564.0
openBook1257	Το ‘γερμανικό εργασιακό θαύμα’ – Μοντέλο για την Ευρώπη;	Κλάους Ντέρε			2015	13165.0
openBook1260	5 χρόνια κρίσης του Ευρώ	Stephan Kaufmann			2015	13071.0
openBook1261	Η λογοκρισία στην Ελλάδα				2016	79915.0
openBook1262	Πέρασμα στον Υδάσπη	Κώστας Πουλιανίτης			2014	2872.0
openBook1268	Μηνολόγιον	Κώστας Πουλιανίτης			2008	3841.0
openBook1269	Καθ’ οδόν ορά	Κώστας Πουλιανίτης			2006	3432.0
openBook1270	Φυτολόγιο	Paul Cendrier			2018	2830.0
openBook1271	Occasional Butterfly	Paul Cendrier			2018	3380.0
openBook1272	Αλάνυα	Paul Cendrier			2017	3331.0
openBook1273	Ποιητική συλλογή για το Διαδίκτυο				2014	10530.0
openBook1275	Σελιδοδείκτες –  Οδηγός για την ανάγνωση της λογοτεχνίας				2015	58990.0
openBook1276	Οι αδελφοί Σούτσοι και η πολιτική ποίησις επί Όθωνος	Γ. Τσοκόπουλος			1970	5733.0
openBook1277	Ιούλιος Τυπάλδος	Κωστής Παλαμάς			1970	6362.0
openBook1278	Καλλιγάς και Ζαμπέλιος	Αρίστος Καμπάνης			1972	6556.0
openBook1279	Ο Σολωμός και η Ζάκυνθος	Αντώνιος Μάτεσης			1976	5391.0
openBook1280	Βιζυηνός και Κρυστάλλης	Κωστής Παλαμάς			1973	9838.0
openBook1281	Γεώργιος Τερτσέτης	Διονύσιος Στεφάνου			1971	5747.0
openBook1282	Βαλκάνια και Βλάχοι	Αχιλλέας Γ. Λαζάρου			1993	129680.0
openBook1283	Οι Λογοτέχνες της Παλαιάς και της Νέας Αθηναϊκής Σχολής στον Φιλολογικό Σύλλογο Παρνασσό	Γεράσιμος Γ. Ζώρας			1993	73354.0
openBook1284	Νεοελληνικά υστερόγραφα	Κ. Μητσάκης			2003	20915.0
openBook1285	Ανδρέας Λασκαράτος	Ιωάννης Ζερβός			1970	7714.0
openBook1286	Πολυλάς, Μαρκοράς και η Σχολή της Κέρκυρας	Θ. Βελλιανίτης			1970	8762.0
openBook1287	Η Ωραία Μυλωνού	Βίχλελμ Μύλλερ (Wilhelm Müller, 1897-1947)			1994	7715.0
openBook1288	Τι μας οφείλει η αρχαιότητα	Παναγιώτης Γ. Νικολόπουλος			2002	3717.0
openBook1294	Ιππόκαμπος	Μαριάντα Παπαϊωάννου			2015	51690.0
openBook1295	Νυχτολούλουδα ΙΙ	Κική Σαργιώτου			2011	594.0
openBook1296	Όλα θα πάνε Καλά	Μανώλης Μαυραντωνάκης			2012	2577.0
openBook1297	Six	Σάρρα Παπαδοπούλου			2014	13560.0
openBook1298	Το Σπίτι	Σάρρα Παπαδοπούλου			2014	8398.0
openBook1299	Αμπελοφιλοσοφίες	Παναγιώτα Λαγκάνη			2012	865.0
openBook1300	Φιλοσοφία και θετικές επιστήμες στον 20ο αιώνα				2004	25488.0
openBook1301	Οι συλλογικοί φόβοι στην ιστορία				2000	22963.0
openBook1302	Η γυναίκα στη μέση βυζαντινή εποχή	Αικατερίνη Νικολάου			2005	94290.0
openBook1303	Ευθανασία: Η σημαντική του “καλού” θανάτου	, ο οραματιστής στοχαστής, ο φιλέλληνας – Συλλογικό έργο			2000	28170.0
openBook1304	Βίκτωρ Ουγκώ (1802-1885): ο ρομαντικός συγγραφέας, ο οραματιστής στοχαστής, ο φιλέλληνας – 200 χρόνια από τη γέννησή του	, ο οραματιστής στοχαστής, ο φιλέλληνας – Συλλογικό έργο			2002	23966.0
openBook1305	Άνθρωποι στα άκρα: ο θάνατος ως επιλογή	, ο οραματιστής στοχαστής, ο φιλέλληνας – Συλλογικό έργο			2002	18400.0
openBook1306	Αμφισβήτηση της εξουσίας				2003	23058.0
openBook1307	Βασικές έννοιες Πνευματικής Ιδιοκτησίας και Προσωπικών Δεδομένων στις υπηρεσίες SaaS				2014	1663.0
openBook1308	Οι τοιχογραφίες του 13ου αιώνα στις εκκλησίες της Ρόδου	Κωνσταντία Κεφαλά			2015	115956.0
openBook1309	Οι κάτοικοι των Αθηνών (1900-1960) – Δημογραφία	Ευγενία Μπουρνόβα			2016	31193.0
openBook1310	Να έρχεσαι	Στέλλα Βλαχογιάννη			2014	642.0
openBook1311	Το Χρονικό της Σκέψης	Αλέξης Καρπούζος			2012	13560.0
openBook1312	Οι Γλώσσες του Κόσμου, οι Κόσμοι της Γλώσσας	Αλέξης Καρπούζος			2011	33826.0
openBook1313	Εισαγωγή στην Κατανοητική Φιλοσοφία	Αλέξης Καρπούζος			2011	36751.0
openBook1314	Αφύπνιση της κοσμικής συνείδησης	Αλέξης Καρπούζος			2014	19214.0
openBook1316	Λόγοι Χ Αμερικής	Γιώργος Αναγνώστου			2014	957.0
openBook1317	Ο Ήρωας του βουνού	Ivan Parvov			2010	642.0
openBook1318	Το καλύτερο Χριστουγεννιάτικο δώρο	Ivan Parvov			2011	596.0
openBook1319	Στην ανοιχτή θάλασσα	Ivan Parvov			2013	1147.0
openBook1320	Πίσω από τις λέξεις	Yannis Youlountas			2012	15556.0
openBook1321	Ο εαυτός ήχος	Γιώργος Γέργος			2013	2287.0
openBook1322	ΝΤΑΡΚ	Δημήτρης Κωνσταντίνου			2013	10422.0
openBook1323	Κρούγκερ	Δημήτρης Κωνσταντίνου			2013	10131.0
openBook1324	Unabomber	Δημήτρης Κωνσταντίνου			2013	10288.0
openBook1325	Αντισημιτισμός στην Ελλάδα σήμερα	Γιώργος Αντωνίου, Σπύρος Κοσμίδης, Ηλίας Ντίνας, Λεόν Σαλτιέλ			2017	10803.0
openBook1326	Ενεργειακή Φτώχεια στην Ελλάδα				2017	21571.0
openBook1328	Ο Φειδίας στην Εγνατία οδό: Μια οικολογική ιστορία για παιδιά και όχι μόνο…	Παναγιώτης Παπάζογλου			2009	1987.0
openBook1329	Ο Σοφός Γίγαντας ΄Μαμούτης Μπορσόνης΄	Δημήτρης Γ. Μπέης			2009	5135.0
openBook1330	Πενήντα χρόνια ποιητής, πενήντα χρόνια ασκητής	Μιχάλης Α. Μελετίου			2017	6664.0
openBook1331	Το τραγούδι του μήνα	Γεωργία Παπαδοπούλου			2014	1924.0
openBook1332	Εκφράσεις	Βασίλης Λαλιώτης			2014	674.0
openBook1333	Η επιστροφή…	Χρυσούλα Δρακωνάκη			2007	87.0
openBook1334	Μια ιστορία που δεν τελειώνει ποτέ…	Χρυσούλα Δρακωνάκη			2007	304.0
openBook1335	: Μάνος, ο μαύρος κορμοράνος	Ανδρέας Γκένιος			2004	1273.0
openBook1336	Το Δάσος μιλά…	Μαρία Γούλα			2009	7167.0
openBook1337	Εφτά Σ’ Αγαπώ με Τίτλους του Τσετ Μπέικερ	Βασίλης Λαλιώτης			2017	359.0
openBook1338	: Διδακτικές προτάσεις για το μάθημα της λογοτεχνίας				2004	14110.0
openBook1339	: Βιβλίο που μιλάει για την Τεχνολογία				2003	662.0
openBook1340	Το πλαίσιο της τεχνολογικής εξέλιξης: Κοινωνικό περιβάλλον και τεχνολογία	Χαράλαμπος Κόκκινος			2007	15770.0
openBook1341	Η ελληνική ως δεύτερη γλώσσα: Καθορισμός επιπέδων γλωσσομάθειας του προφορικού λόγου αλλοδαπών μαθητών				2005	61503.0
openBook1342	Κούκου Νιάου	Θεόδωρος Μπασιάκος			2017	1059.0
openBook1343	: Διδάσκοντας Λογοτεχνία στο Γυμνάσιο: Προτάσεις για την αξιοποίηση του διδακτικού υλικού	Βενετία Αποστολίδου, Ελένη Χοντολίδου			2007	8130.0
openBook1344	Λογοτεχνία: Κεφάλαια βιβλίου σχετικά με τα φύλα στην εκπαιδευτική διαδικασία	Πανεπιστήμιο Ιωαννίνων			2001	4305.0
openBook1345	Δοκίμια – Εισαγωγή θεμάτων για την προώθηση της ισότητας των φύλων στην εκπαιδευτική διαδικασία	Χάρης Αθανασιάδης, Σιδηρούλα Ζιώγου-Καραστεργίου, Χαράλαμπος Νούτσος, Βασιλική Καντζάρα, Ελένη Μαραγκουδάκη, Άννα Φραγκουδάκη, Ευαγγελία Τρέσσου-Μυλωνά, Ελένη Σιάνου – Κύργιου, Αλ. Φρειδερίκου, Φ. Φολερού			2006	37328.0
openBook1346	Καπνός και έρωτας'	Στεφανί Κεϊρούζ			2019	223.0
openBook1347	Περισσότερες γυναίκες στην Ευρωπαϊκή πολιτική				2014	4341.0
openBook1348	: Κλειδιά και αντικλείδια: Ταυτότητες και λογοτεχνία στο σχολείο	Ελένη Χοντολίδου			2007	4713.0
openBook1349	: Κλειδιά και αντικλείδια: Ανάγνωση και ετερότητα	Βενετία Αποστολίδου			2007	5371.0
openBook1350	Το ψάρι που ακολούθησε το όνειρο του'	Μαρία Μαμαλίγκα			2002	2.0
openBook1351	Για την τέχνη και τη λογοτεχνία	‎Μάο Τσετούνγκ (Mao Zedong, 1893-1976)			1976	124.0
openBook1352	Δημιουργική γραφή	Βαγγέλης Ιντζίδης, Βασίλης Βασιλειάδης			2008	11148.0
openBook1353	Έντυπη ενημέρωση  – Κριτική ανάγνωση εφημερίδων	Χριστίνα Λύκου, Βασίλης Βασιλειάδης, Βαγγέλης Ιντζίδης, Πόπη Κύρδη			2008	8085.0
openBook1354	Δυτικά της Ανατολής	Πάνος Κολιόπουλος			2018	44470.0
openBook1355	Σκόρπια και Ξεχασμένα	Πάνος Κολιόπουλος			2018	27374.0
openBook1356	Οι Θρύλοι δεν ξαποσταίνουν ποτέ	Πάνος Κολιόπουλος			2018	32211.0
openBook1357	Θρύλων Συνέχεια	Πάνος Κολιόπουλος			2018	29310.0
openBook1358	Ο Φωτοτυπίας	Πάνος Κολιόπουλος			2018	27819.0
openBook1359	Ο Λέων των Ερτζιανών	Πάνος Κολιόπουλος			2017	33625.0
openBook1360	Μωρή Σούλα, τι γινήκανε οι άντρηδοι, μωρή;	Πάνος Κολιόπουλος			2014	24284.0
openBook1361	SKY & Co. Ltd	Πάνος Κολιόπουλος			1994	18184.0
openBook1362	Αντ’ Αυτών	Πάνος Κολιόπουλος			2014	30873.0
openBook1363	I, SPIROS – Γκομενογεωγραφία (Μέρος Β’)	Πάνος Κολιόπουλος			2015	31547.0
openBook1364	I, SPIROS – Γκομενογεωγραφία (Μέρος Α’)	Πάνος Κολιόπουλος			2015	27282.0
openBook1365	SPIROS για πάντα	Πάνος Κολιόπουλος			1995	43155.0
openBook1367	Αστροναύτης, Ταρζάν & Αήττητος Εραστής	Πάνος Κολιόπουλος			2013	29862.0
openBook1368	Θρύλοι της Γειτονιάς	Πάνος Κολιόπουλος			2012	29163.0
openBook1369	Αχ, Γυναίκες!	Πάνος Κολιόπουλος			2001	43369.0
openBook1370	Φίλιππας Μαρλής – Security	Πάνος Κολιόπουλος			1995	34344.0
openBook1371	Να ηδονίζεται το έδαφος	Πάνος Κολιόπουλος			1995	45347.0
openBook1372	Τα Αλανάκια	Πάνος Κολιόπουλος			1996	39687.0
openBook1373	Η μηχανή του Κρόνου	Γιάννης Αντάμης			2016	17371.0
openBook1374	Οι περιλειπόμενοι	Γιάννης Κ. Λαμπάκης			2015	102196.0
openBook1375	Βιβλία – Βιβλιοθήκες	Νατάσα Αβούρη, Νάγια Δαλακόρα, Ειρήνη Πιτσάκη			2008	17527.0
openBook1376	Λογοτεχνία: Έλληνες και Ξένοι Λογοτέχνες	Νατάσα Αβούρη			2008	63582.0
openBook1377	Πληγές που θρέψαμε	Ρούλα Τριανταφύλλου			2015	2897.0
openBook1378	Παραμύθια του ραδιοφώνου	Εύα Πετροπούλου-Λιανού			2019	3828.0
openBook1379	Νέες ευκαιρίες για εκδότες στην αγορά υπηρεσιών πληροφόρησης				1993	8183.0
openBook1380	Όμορφα που είναι τα χελιδόνια !				2004	1366.0
openBook1381	Η οδός Ανθούλας				2009	1334.0
openBook1382	Ο σολοµός της Κόκκινης Πηγής				2003	1369.0
openBook1383	Το γαλάζιο νησί				2007	1360.0
openBook1384	Ένα δώρο για τον Μπιλουλού				2008	1377.0
openBook1385	Ο κόσμος καίγεται!				2011	1463.0
openBook1386	Φαντάσου και ζωγράφισε ένα καλύτερο περιβάλλον μαζί με τον Τομ				2011	2328.0
openBook1387	Ο Φάνης είναι πρωταθλητής!				2011	1514.0
openBook1388	Η Μνηστή της Κορίνθου	Βασίλης Λαλιώτης			2008	587.0
openBook1389	Ωδή των Πετεινών	Βασίλης Δασκαλάκης			2014	544.0
openBook1390	Ζωή στη δίνη	Χρήστος Γεωργιάδης			2017	2945.0
openBook1391	Τελεστήρια	Βασίλης Λαλιώτης			2011	263.0
openBook1392	Νυχτερινές επιπλοκές	Θοδωρής Βοριάς			2008	3.0
openBook1393	Τιμόκλη, φέτος να σμίγουμε ξανά	Πάνος Α. Ζέρβας			2016	35244.0
openBook1394	Η ευχή της Πορφυρίας	Πάνος Α. Ζέρβας			2016	9080.0
openBook1395	Μετρώντας τα τραγούδια, αμέτρητα	Πάνος Α. Ζέρβας			2016	27701.0
openBook1396	Ποιητικώς Υπάρχειν	Πάνος Α. Ζέρβας			2016	1001.0
openBook1397	Τσαϊκόφσκυ	Πάνος Α. Ζέρβας			2016	13757.0
openBook1398	Η ακρογιαλιά	Πάνος Α. Ζέρβας			2016	12093.0
openBook1399	Αυτοί που μιλούσαν με τον Θεό	Πάνος Α. Ζέρβας			2015	32206.0
openBook1400	Νίνα	Λεϊσάντ Τεμάχ			2016	10359.0
openBook1401	Ένας αυτοκρατορικός θάνατος	Πάνος Α. Ζέρβας			2016	5779.0
openBook1402	Ο Έρμαιος του Ανείπωτου	Ευάγγελος Ιντζίδης			2014	648.0
openBook1403	Λαβίνια	Βασίλης Λαλιώτης			2014	205.0
openBook1404	Ο Σκοταδόψυχος	Τιμολέων Φανφάρας			2014	328.0
openBook1405	Η Δικτατορία των ειδώλων	Κώστας Χατζιδάκης			2019	11717.0
openBook1406	Ο καρπός της γνώσεως του καλού	Δημήτρης Τζουβάλης			1991	9232.0
openBook1407	Το βρακί της Νίκας	Δημήτρης Τζουβάλης			1998	3154.0
openBook1408	Νυχτανθοί και Νεράιδες	Δημήτρης Τζουβάλης			2000	1588.0
openBook1409	Απώλεια ημερών	Δημήτρης Τζουβάλης			2000	2894.0
openBook1410	Η Όγδοη ημέρα της Δημιουργίας (Η δολοφονία του Άδωνι)	Δημήτρης Τζουβάλης			2003	5302.0
openBook1411	Ελεύθεροι πολίτες (Τρεις νομοταγείς κι ένας τρομοκράτης)	Δημήτρης Τζουβάλης			1997	3442.0
openBook1412	Διοικητής Φρουράς Μαραθώνος	Δημήτρης Τζουβάλης			1991	2210.0
openBook1413	Το κέρας της Αμαλθείας	Δημήτρης Τζουβάλης			1996	8541.0
openBook1414	Δια τας ανάγκας του Ιδρύματος	Δημήτρης Τζουβάλης			1970	967.0
openBook1415	Σχολή Επιγόνων	Δημήτρης Τζουβάλης			2000	20297.0
openBook1416	Πώς να γράφετε με σαφήνεια				2015	1449.0
openBook1417	Η θέση της γυναίκας στην πολιτική σκηνή				2013	13957.0
openBook1418	Ευρωμωσαϊκό				1996	31934.0
openBook1419	Γλώσσα και τεχνολογία				1997	13335.0
openBook1420	Διοργανικό εγχειρίδιο σύνταξης κειμένων				2011	89696.0
openBook1421	Τέχνη Εστ…				2016	1.0
openBook1422	Εγώ, ρατσιστής;!				1998	5531.0
openBook1423	Πάρ’ το αλλιώς!				2010	3380.0
openBook1424	Οι πιο υγιεινές διακοπές!				2011	3854.0
openBook1425	Το λαβωμένο νερό				2017	6263.0
openBook1426	Στον δρόμο για τη νίκη!				2014	2383.0
openBook1427	Ανταγωνισμός στην Ευρώπη: Είναι δική σας υπόθεση				2013	148.0
openBook1428	Επτά ιστορίες – Στο δρόμο της επιτυχίας με το Ευρωπαϊκό Κοινωνικό Ταμείο				2014	6852.0
openBook1429	Στηρίξου πάνω μου				2011	3199.0
openBook1433	Crisis-Scapes: Αθήνα και πέρα				2014	66563.0
openBook1434	Εξέγερση και Κρίση στην Ελλάδα				2011	133191.0
openBook1435	Εκκρεμότητα	Μαρία (Μόιρα) Μπιζάνου			2017	3426.0
openBook1436	The Rainbow of the night – Καταμεσής σε λιγόστιχα υπερβολών	Θανάσης Πάνου			2017	1101.0
openBook1437	Ανατομία του Κράτους	‎Murray Rothbard (Μάρεϊ Ρόθμπαρντ)			2012	7983.0
openBook1438	Θα σ’ αγαπώ για πάντα παππού Άλεξ!	Μαρία Κωνσταντινοπούλου			2018	309.0
openBook1440	Το Τραγούδι της Ψυχής	Κώστας Βουλαζέρης			2010	178329.0
openBook1441	Το Πνεύμα του Θεουργού	Κώστας Βουλαζέρης			2012	310150.0
openBook1442	Το Όνειρο της Παντοκράτειρας	Κώστας Βουλαζέρης			2011	208508.0
openBook1443	Στο Φυλάκιο της Ερημιάς	Κώστας Βουλαζέρης			2011	3438.0
openBook1444	Οι Φύλακες των Πάγων	Κώστας Βουλαζέρης			2009	101484.0
openBook1445	Οι Υπέρμαχοι του Γαλανού Φωτός	Κώστας Βουλαζέρης			2007	244389.0
openBook1446	Οι Μηχανές του Φωτός	Κώστας Βουλαζέρης			2011	265730.0
openBook1447	Οι Άνεμοι, το Μήνυμα, και ο Κώδικας	Κώστας Βουλαζέρης			2011	8373.0
openBook1448	Ο Πόλεμος των Ξένων	Κώστας Βουλαζέρης			2008	223734.0
openBook1449	Ο Λαγός και το Άνοιγμα του Χρόνου	Κώστας Βουλαζέρης			2010	2691.0
openBook1450	Ο Θίασος των Θαυμαστών Θηρίων	Κώστας Βουλαζέρης			2009	11534.0
openBook1451	Ο Θάνατος του Ξενιστή	Κώστας Βουλαζέρης			2008	60707.0
openBook1452	Ο Διαιρεμένος Θεός	Κώστας Βουλαζέρης			2007	157565.0
openBook1453	Ο Βασιληάς, οι Νύφες, και η Μαύρη Δράκαινα	Κώστας Βουλαζέρης			2009	53701.0
openBook1454	Ο Απομονωμένος Κόσμος	Κώστας Βουλαζέρης			2009	237483.0
openBook1455	Κρασί της Σεργήλης	Κώστας Βουλαζέρης			2010	173334.0
openBook1456	Η Χαωδία	Κώστας Βουλαζέρης			2011	8254.0
openBook1457	Η Πόλη των Αγαλμάτων	Κώστας Βουλαζέρης			2009	12710.0
openBook1458	Η Απειλή από τον Νεκρό Κόσμο	Κώστας Βουλαζέρης			2010	277422.0
openBook1459	Ένα Τρένο με Πολύχρωμες Γυναίκες	Κώστας Βουλαζέρης			2005	6009.0
openBook1460	Γάμος του Ήλιου και του Ανέμου	Κώστας Βουλαζέρης			2007	18852.0
openBook1461	Οι τελευταίες εκλογές στην Πομπηία	Γιάννης Αντάμης			2012	6256.0
openBook1462	Ανακάλυψε περιπλανώμενος	Γιάννης Αντάμης			2012	5231.0
openBook1463	Ερω	Γιάννης Αντάμης			2012	6970.0
openBook1464	H ρημάδα	Γιάννης Αντάμης			2012	2.0
openBook1465	Σαν το χασαπόσκυλο	Γιάννης Αντάμης			2013	5033.0
openBook1466	Τα Δάνεια	Γιάννης Αντάμης			2013	5212.0
openBook1467	Τα αποκτηθέντα κατά τύχην όλως	Γιάννης Αντάμης			2013	5916.0
openBook1468	Ο Ηλιοθεραπευτής	Γιάννης Αντάμης			2013	8859.0
openBook1469	Ψέματα λένε	Γιάννης Αντάμης			2013	4623.0
openBook1470	Ιατρείο Μικρών Ζωών	Γιάννης Αντάμης			2013	8131.0
openBook1471	Starboard Home	Γιάννης Αντάμης			2014	7680.0
openBook1472	Ο κλέφτης των αναπτήρων	Γιάννης Αντάμης			2014	5411.0
openBook1473	Tο αεικίνητο	Γιάννης Αντάμης			2016	5781.0
openBook1474	20,000 λεύγες κάτω απ’ ότι χάλασα	Γιάννης Αντάμης			2016	4650.0
openBook1475	Γύρω από τους αστραγάλους της	Γιάννης Αντάμης			2015	7493.0
openBook1476	Callegraficas	Γιάννης Αντάμης			2015	2741.0
openBook1477	1607	Γιάννης Αντάμης			2015	6965.0
openBook1478	Το Ηπειροκεάνιο	Γιάννης Αντάμης			2015	3820.0
openBook1479	Για μια χούφτα δηνάρια	Γιάννης Αντάμης			2015	5658.0
openBook1480	Ο πόλεμος των 6 ημερών	Γιάννης Αντάμης			2015	6330.0
openBook1481	Scripta Volant	Γιάννης Αντάμης			2014	7330.0
openBook1482	Η Ωραία Νυσταγμένη	Γιάννης Αντάμης			2014	7150.0
openBook1483	Για αύριο	Γιάννης Αντάμης			2014	8255.0
